iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
47000;64;654.3;1069.7;63.49%;661.283552;1069.41
48000;128;660.44;1035.99;56.86%;674.950065;1035.69
49000;128;683.84;1265.65;85.08%;677.930933;1265.32
50000;128;691.31;1027.13;48.58%;702.233132;1026.78
51000;128;703.49;1262.32;79.44%;719.276602;1262
52000;128;716.94;1258.64;75.56%;732.062547;1258.34
53000;128;728.68;1203.65;65.18%;745.032827;1203.3
54000;128;748.61;1376.45;83.87%;759.03652;1376.03
55000;128;761.94;1280.88;68.11%;766.248503;1280.56
56000;128;770.63;1335.6;73.31%;789.872087;1335.17
57000;128;788.22;1392.32;76.64%;787.638756;1392
58000;128;795.78;1197.2;50.44%;806.57819;1196.85
59000;128;819.5;1211.44;47.83%;835.615919;1211.11
60000;128;829.06;1235.54;49.03%;845.336083;1235.21
61000;128;843.35;1563.95;85.44%;859.460975;1563.62
62000;128;864.5;1341.14;55.13%;862.007735;1340.82
63000;128;882.13;1682.7;90.75%;877.126524;1681.87
64000;128;890.96;1422.01;59.60%;890.460506;1421.68
65000;128;908.71;1357.51;49.39%;914.977033;1357.21
66000;128;917.61;1636.37;78.33%;929.113977;1635.99
67000;128;926.34;1713.25;84.95%;943.285228;1712.93
68000;128;944.33;1531.67;62.20%;956.443283;1531.34
69000;128;959.33;1580.17;64.72%;972.139094;1579.83
70000;128;973.83;1666.57;71.14%;980.401374;1666.26
71000;128;978.69;1556.34;59.02%;1008.628868;1556.03
72000;128;1022.5;1677.68;64.08%;1019.026625;1677.36
73000;128;1041.02;1747.1;67.83%;1070.97686;1746.67
74000;128;1043.83;1823.04;74.65%;1057.895885;1822.75
75000;128;1047.77;1699.74;62.22%;1055.934472;1699.41
76000;128;1049.14;1867.31;77.98%;1063.94743;1867.01
77000;128;1072.91;2258.59;110.51%;1091.531505;2258.26
78000;128;1084.62;2217.84;104.48%;1161.853106;2217.53
79000;128;1133.96;2145.59;89.21%;1135.515712;2145.2
80000;128;1140.4;2396.87;110.18%;1193.855898;2396.53
81000;128;1157.73;2211.61;91.03%;1156.99502;2211.26
82000;128;1143.48;2429.78;112.49%;1198.001217;2429.42
83000;128;1154.08;1989.91;72.42%;1171.304538;1989.58
84000;128;1160.14;1988.16;71.37%;1240.012503;1987.78
85000;128;1181.43;2600.38;120.10%;1212.384421;2600.04
86000;128;1196.39;2780.67;132.42%;1286.201458;2780.36
87000;128;1210.43;2337.58;93.12%;1268.930609;2307.41
88000;128;1224.33;2200.91;79.76%;1284.892997;2200.57
89000;128;1253.39;2132.85;70.17%;1301.688158;2132.43
90000;128;1253.5;2785.68;122.23%;1313.771151;2785.35
91000;128;1262.54;3249.66;157.39%;1330.441481;3249.38
92000;128;1274.06;2254.62;76.96%;1332.69495;2254.3
93000;128;1287.52;2565.15;99.23%;1368.51351;2564.78
94000;128;1310.17;2235.43;70.62%;1365.650556;2235.1
95000;128;1338.91;2817.12;110.40%;1391.25261;2816.82
96000;256;1322.46;2651.31;100.48%;1423.427665;2650.98
97000;256;1346.52;2098.7;55.86%;1351.404883;2098.37
98000;256;1369.07;2659.12;94.23%;1480.735278;2658.77
99000;256;1363.82;2356.22;72.77%;1397.401268;2355.9
100000;256;1389.65;3279.01;135.96%;1509.240642;3278.69
101000;256;1406.87;3362.96;139.04%;1543.00543;3362.62
102000;256;1423.02;3196.44;124.62%;1540.849676;3196.09
103000;256;1423.79;2859.08;100.81%;1494.127751;2858.74
104000;256;1441.33;2422.98;68.11%;1485.161067;2422.42
105000;256;1449.4;2934.71;102.48%;1526.718565;2934.29
106000;256;1467.91;2978;102.87%;1525.893074;2977.68
107000;256;1487.73;2871.86;93.04%;1597.218944;2871.5
108000;256;1522.63;3377.71;121.83%;1583.207617;3377.3
109000;256;1493.62;3172.41;112.40%;1587.369276;3172.05
110000;256;1528.16;3876.51;153.67%;1679.609448;3876.1
111000;256;1524.65;3111.78;104.10%;1719.782573;3111.43
112000;256;1539.85;3651.35;137.12%;1684.432416;3651
113000;256;1553.61;3217.09;107.07%;1719.96198;3216.74
114000;256;1566.11;3936.69;151.37%;1738.47597;3936.34
115000;256;1584.34;3590.1;126.60%;1684.337314;3589.72
116000;256;1601.77;3654.21;128.14%;1802.8927;3653.8
117000;256;1629.52;3276.18;101.05%;1722.255742;3275.73
118000;256;1625.67;3284.99;102.07%;1733.211871;3284.64
119000;256;1640.29;3584.28;118.52%;1816.425115;3583.89
120000;256;1663.65;3373.45;102.77%;1835.243642;3373.05
121000;256;1688.87;3645.04;115.83%;1831.566783;3644.69
122000;256;1687.92;3410.77;102.07%;1865.800771;3410.44
123000;256;1694.75;3510.54;107.14%;1813.996112;3510.07
124000;256;1721.81;3939.42;128.80%;1825.688236;3939.1
125000;256;1739.02;3486.27;100.47%;1848.637742;3485.94
126000;256;1754.23;3861.12;120.10%;1915.019765;3860.77
127000;256;1745.78;3153.51;80.64%;1910.882283;3153.16
128000;256;1754.06;3882.95;121.37%;1810.225325;3882.59
129000;256;1782.64;3497.35;96.19%;1953.342652;3497.03
130000;256;1801.02;3603.89;100.10%;1844.677766;3603.48
131000;256;1806.96;3754.11;107.76%;1854.857463;3753.76
132000;256;1818.48;3498.22;92.37%;1918.141396;3497.78
133000;256;1833.28;3510.64;91.50%;1992.266473;3510.25
134000;256;1861.05;3249.11;74.58%;2004.413347;3248.8
135000;256;1856.52;3726.8;100.74%;2023.056951;3726.49
136000;256;1889.05;4141.22;119.22%;2040.759435;4140.89
137000;256;1912.9;3685.87;92.68%;2050.261686;3685.52
138000;256;1909.49;3707.27;94.15%;2074.240164;3706.89
139000;256;1926.18;3509.31;82.19%;2148.19133;3508.96
140000;256;1947.52;3499.25;79.68%;2146.20641;3498.5
141000;256;1956.2;3438.14;75.76%;2098.890374;3437.73
142000;256;1949.91;3748.29;92.23%;2172.206965;3747.97
143000;256;1997.5;4297.97;115.17%;2122.060907;4297.62
144000;256;2009.41;3684.94;83.38%;2182.366463;3684.59
145000;256;1990.35;3851.28;93.50%;2076.602315;3850.96
146000;256;2000.54;3892.1;94.55%;2177.782778;3891.7
147000;256;2025.34;3732.93;84.31%;2192.572308;3732.57
148000;256;2038.35;4263.91;109.18%;2207.816003;4263.03
149000;256;2077.77;3921.38;88.73%;2252.652008;3920.96
150000;256;2074.64;3759.32;81.20%;2246.507373;3758.96
151000;256;2103.15;4880.96;132.08%;2252.369638;4880.64
152000;256;2106.28;4304.46;104.36%;2320.58045;4304.12
153000;256;2110.88;4408.89;108.87%;2323.332245;4408.51
154000;256;2136.95;4925.53;130.49%;2394.758988;4925.08
155000;256;2327.87;3808.61;63.61%;2453.859023;3808.08
156000;256;2309.29;4721.9;104.47%;2688.280222;4721.38
157000;256;2318.01;4339.03;87.19%;2538.287656;4338.59
158000;256;2317.76;4944.46;113.33%;2534.251283;4944.13
159000;256;2400.78;5126.11;113.52%;2651.803106;5125.21
160000;256;2411.03;3673.54;52.36%;2888.216712;3626.95
161000;256;2358.93;5018.85;112.76%;2699.547888;5017.99
162000;256;2351.81;4187.72;78.06%;2572.416806;4187.4
163000;256;2304.99;4297.96;86.46%;2652.656174;4255.07
164000;256;2534.7;6313.12;149.07%;2700.371431;6312.68
165000;256;2452.95;4594.49;87.30%;2655.593761;4594.17
166000;256;2362.15;4896.82;107.30%;2670.3071;4896.5
167000;256;2374.82;4574.86;92.64%;2627.713097;4574.47
168000;256;2410.09;5584.81;131.73%;2647.73034;5584.5
169000;256;2454.42;4471.32;82.17%;2702.478167;4470.67
170000;256;2384.14;5869.88;146.21%;2751.68811;5869.54
171000;256;2446.7;5502.25;124.88%;2759.448417;5501.77
172000;256;2415.61;4863.66;101.34%;2804.773094;4863.21
173000;256;2689.76;3753.37;39.54%;2984.055811;3692.13
174000;256;2408.13;6629.11;175.28%;2750.678753;6628.77
175000;256;2448.58;5396.32;120.39%;2680.225108;5395.99
176000;256;2433.2;3940.21;61.94%;2821.045901;3898.91
177000;256;2448.32;4939.67;101.76%;2739.224884;4939.34
178000;256;2454.18;5233.54;113.25%;2786.926681;5233.13
179000;256;2471.18;5320.99;115.32%;2863.409139;5320.64
180000;256;2595.56;4402.92;69.63%;2826.826998;4402.44
181000;256;2656.4;5533.27;108.30%;2824.114893;5532.89
182000;256;2524.61;4779.59;89.32%;2845.446164;4779.26
183000;256;2551;5357.33;110.01%;2785.180613;5356.97
184000;256;2588.49;4419.59;70.74%;2701.46372;4419.09
185000;256;2584.74;4572.2;76.89%;2565.131174;4571.85
186000;256;2626.97;4847.63;84.53%;2610.327708;4847.18
187000;256;2597.48;4843.24;86.46%;2616.034026;4842.83
188000;256;2654.26;4456.59;67.90%;2612.285909;4456.23
189000;256;2634.86;5372.41;103.90%;2675.136998;5371.96
190000;512;2766.84;4114.84;48.72%;2682.402495;4114.38
191000;512;2645.08;5073.46;91.81%;2837.030357;5073.06
192000;512;2812.59;7242.86;157.52%;3161.631338;7242.28
193000;512;2808.27;6336.44;125.63%;2879.634794;6336.04
194000;512;2708.36;5621.13;107.55%;2969.350693;5620.76
195000;512;2703.63;5086.65;88.14%;2811.013305;5086.16
196000;512;2746.39;5335.28;94.27%;2966.726421;5334.9
197000;512;2725.13;5097.37;87.05%;2862.941789;5096.89
198000;512;2790.34;4887.17;75.15%;2769.109278;4886.64
199000;512;2743.91;5087.93;85.43%;2799.391731;5087.54
200000;512;2766.16;4232.78;53.02%;2860.892411;4232.36
201000;512;2813.6;4857.02;72.63%;2838.678605;4856.65
202000;512;2835.71;5240.61;84.81%;2933.813498;5240.12
203000;512;2844.39;7013.32;146.57%;2986.20301;7012.96
204000;512;2863.49;5161.98;80.27%;2882.649439;5161.5
205000;512;2850.85;6892.68;141.78%;3044.223141;6892.32
206000;512;2887.34;7047.23;144.07%;3047.283239;7046.84
207000;512;2873.06;6461.32;124.89%;3064.355154;6460.92
208000;512;2923.49;6226.61;112.99%;3145.008431;6225.82
209000;512;2894.21;7060.13;143.94%;3162.670357;7059.71
210000;512;2902.15;5456.64;88.02%;3076.188562;5456.25
211000;512;2918.75;5248.66;79.83%;3101.531356;5248.26
212000;512;2947.16;6192.01;110.10%;3159.870429;6191.65
213000;512;2959.19;6841.14;131.18%;3312.097058;6840.78
214000;512;2987.48;5065.02;69.54%;2975.915296;5064.61
215000;512;3024.36;4721.28;56.11%;3010.426674;4720.78
216000;512;3017.43;5106.94;69.25%;3070.218608;5106.54
217000;512;3009.91;6836.86;127.14%;3202.218466;6836.46
218000;512;3059.02;5406.6;76.74%;3176.939008;5406.24
219000;512;3071.64;7241.12;135.74%;3265.725688;7240.7
220000;512;3089.57;7298.39;136.23%;3307.483943;7297.92
221000;512;3062.76;6202.01;102.50%;3288.311715;6201.62
222000;512;3107.84;6251.48;101.15%;3318.622927;6251.08
223000;512;3119.62;6049.1;93.91%;3290.970406;6048.71
224000;512;3103.53;6579.61;112.00%;3476.165993;6579.1
225000;512;3114.73;5721.88;83.70%;3392.818264;5721.42
226000;512;3173.25;6516.05;105.34%;3411.64591;6515.59
227000;512;3181.82;7909.79;148.59%;3385.96281;7909.23
228000;512;3182.31;5501.99;72.89%;3405.673669;5501.51
229000;512;3139.67;6628.83;111.13%;3494.797805;6628.46
230000;512;3172.95;6732.25;112.18%;3516.527423;6731.73
231000;512;3171.65;5817.76;83.43%;3470.162404;5817.33
232000;512;3212.77;5972.56;85.90%;3435.068863;5972.09
233000;512;3225.2;6391.64;98.18%;3464.116191;6391.27
234000;512;3220.57;6414.35;99.17%;3503.58059;6413.97
235000;512;3232.65;6521.67;101.74%;3440.192366;6521.28
236000;512;3228.07;6780.2;110.04%;3635.562529;6779.76
237000;512;3253.56;6456.28;98.44%;3640.061264;6455.89
238000;512;3280.41;6236.25;90.11%;3636.42339;6235.87
239000;512;3329.35;7732.71;132.26%;3507.962526;7732.18
240000;512;3309.07;7234.1;118.61%;3561.076814;7233.74
241000;512;3308.71;7509.96;126.98%;3543.732169;7509.56
242000;512;3364.08;8132.14;141.73%;3552.601166;8131.67
243000;512;3374.35;6493.18;92.43%;3611.147809;6492.72
244000;512;3394.67;6433.72;89.52%;3579.248367;6433.36
245000;512;3403.9;7696;126.09%;3632.761702;7695.64
246000;512;3406.11;8038.56;136.00%;3648.934875;8038.16
247000;512;3430.08;6717.2;95.83%;3755.608223;6716.73
248000;512;3416.14;9163.12;168.23%;3762.499209;9162.76
249000;512;3440.55;7193.75;109.09%;3837.487074;7193.4
250000;512;3436.26;8017.59;133.32%;3703.036421;8017.21
251000;512;3456.82;6672.65;93.03%;3762.394827;6672.15
252000;512;3498.72;6385.41;82.51%;3719.863244;6384.97
253000;512;3490.26;7775.42;122.77%;3735.666794;7774.93
254000;512;3496.57;7961.79;127.70%;3769.413372;7961.39
255000;512;3515.38;7114.36;102.38%;3905.820229;7114
256000;512;3546.76;5962.57;68.11%;3739.774379;5962.17
257000;512;3555.26;9247.08;160.10%;3941.983598;9246.58
258000;512;3570.57;7660.36;114.54%;3976.365343;7659.86
259000;512;3581.64;6865.6;91.69%;3975.797529;6865.21
260000;512;3581.47;7118.34;98.75%;3972.648885;7117.96
261000;512;3634.2;7100.31;95.37%;3947.456748;7099.91
262000;512;3627.33;7929.56;118.61%;3910.260364;7929.15
263000;512;3627.72;9432.72;160.02%;3999.429598;9432.29
264000;512;3699.7;7092.87;91.71%;3880.078587;7092.43
265000;512;3711.11;8454.4;127.81%;3972.772177;8454.03
266000;512;3722.9;7785.94;109.14%;3988.324905;7785.55
267000;512;3720.75;8665.19;132.89%;3921.084912;8664.77
268000;512;3717.04;9509.82;155.84%;4075.914142;9509.42
269000;512;3718.13;7775.51;109.12%;3973.104763;7775.16
270000;512;3733.78;8282.92;121.84%;4016.925211;8282.52
271000;512;3767.68;8167.07;116.77%;4016.627927;8166.69
272000;512;3762.42;7458.01;98.22%;4192.516673;7457.62
273000;512;3770.11;8106.63;115.02%;4063.48869;8106.23
274000;512;3841.87;8306.9;116.22%;4239.368817;8306.51
275000;512;3839.81;7690.22;100.28%;4127.079595;7689.85
276000;512;3830.92;8190.53;113.80%;4241.270436;8190.03
277000;512;3833.33;9399.14;145.20%;4079.217777;9398.65
278000;512;3897.16;7477.11;91.86%;4075.044371;7476.71
279000;512;3859.21;9204.5;138.51%;4325.944973;9204.14
280000;512;3908;7409.99;89.61%;4182.507525;7409.59
281000;512;3911.44;7982.15;104.07%;4334.876851;7981.71
282000;512;3911.37;7820.85;99.95%;4326.888445;7820.46
283000;512;3926.25;6641.33;69.15%;4044.219158;6640.93
284000;512;3956.76;8395.56;112.18%;4242.953738;8395.11
285000;512;3930.64;6851.84;74.32%;4300.180499;6851.45
286000;512;3942.7;8243.51;109.08%;4381.043214;8243.11
287000;512;4026.97;8471.39;110.37%;4319.59151;8470.96
288000;512;4030.38;8024.04;99.09%;4379.007259;8023.57
289000;512;3990.29;7648.37;91.67%;4454.141936;7647.87
290000;512;4002.6;8526.62;113.03%;4394.479776;8526.21
291000;512;4047.28;7639.13;88.75%;4379.52539;7638.67
292000;512;4077.14;10879;166.83%;4545.629272;10878.5
293000;512;4080.99;8893.55;117.93%;4358.025071;8893.16
294000;512;4119.34;7864.09;90.91%;4453.6064;7863.71
295000;512;4073.42;7941.01;94.95%;4526.842027;7940.64
296000;512;4104.36;8450.21;105.88%;4487.310848;8449.83
297000;512;4082.14;7409.56;81.51%;4474.697675;7409.17
298000;512;4169.69;8731.3;109.40%;4482.981355;8730.92
299000;512;4165.18;9724.17;133.46%;4508.529754;9723.72
300000;512;4204.98;8803.71;109.36%;4478.505268;8803.31
301000;512;4162.54;8562.65;105.71%;4459.366561;8562.24
302000;512;4215.51;8676.4;105.82%;4440.199414;8676.01
303000;512;4234;9558.31;125.75%;4602.181511;9557.92
304000;512;4200.66;7799.21;85.67%;4649.405183;7798.86
305000;512;4271.45;8896.12;108.27%;4649.393593;8895.76
306000;512;4243.1;7759.98;82.88%;4657.190536;7759.63
307000;512;4289.71;9944.63;131.83%;4557.226324;9944.24
308000;512;4271.9;9259.68;116.76%;4646.049041;9259.29
309000;512;4330.59;8410.23;94.21%;4759.69231;8409.87
310000;512;4337.8;10679.5;146.20%;4680.592514;10679.1
311000;512;4317.89;10608.3;145.68%;4589.625008;10607.9
312000;512;4312.89;7608.82;76.42%;4705.977306;7608.43
313000;512;4324.47;9257.83;114.08%;4717.342612;9257.41
314000;512;4367.92;7914.76;81.20%;4612.209702;7914.36
315000;512;4410.41;11007.1;149.57%;4710.978662;11006.7
316000;512;4404.9;8723.88;98.05%;4705.20871;8723.35
317000;512;4378.11;8338.46;90.46%;4711.326528;8338.1
318000;512;4405.95;9071.06;105.88%;4674.418398;9070.59
319000;512;4446.33;8291.93;86.49%;4766.190101;8291.54
320000;512;4422.31;9464.08;114.01%;4752.18827;9463.68
321000;512;4447.49;8858.61;99.18%;4764.348011;8858.21
322000;512;4453.43;8606.1;93.25%;4811.326639;8605.68
323000;512;4504.93;9150.75;103.13%;4784.477619;9150.34
324000;512;4504.2;9005.37;99.93%;4888.078152;9004.86
325000;512;4508.82;9740.01;116.02%;4803.687514;9739.45
326000;512;4483.26;8479.78;89.14%;4794.425582;8479.35
327000;512;4518.89;9476.14;109.70%;4819.271731;9475.76
328000;512;4537.57;8634.33;90.29%;4894.772496;8633.88
329000;512;4558.58;10038.9;120.22%;4911.218671;10038.4
330000;512;4590.97;10989.9;139.38%;4920.271441;10989.5
331000;512;4610.9;8620.45;86.96%;4930.163977;8619.93
332000;512;4630.77;9489.67;104.93%;4933.131833;9489.26
333000;512;4652.6;10009.4;115.14%;5040.35804;10009
334000;512;4672.11;9785.5;109.44%;5069.733036;9785
335000;512;4685.09;10467.1;123.41%;5170.44753;10466.6
336000;512;4651.21;9787.01;110.42%;5002.476218;9786.65
337000;512;4641.65;10294.2;121.78%;4983.310211;10293.8
338000;512;4685.08;8825.11;88.37%;5065.183516;8824.73
339000;512;4695.37;10192.7;117.08%;5051.713839;10192.3
340000;512;4757.57;9402.7;97.64%;5094.266546;9402.31
341000;512;4750.96;7993.06;68.24%;5058.624896;7992.52
342000;512;4751.25;10601.3;123.13%;5080.945866;10600.8
343000;512;4776.87;8881.4;85.93%;5117.482946;8880.99
344000;512;4789.69;8592.85;79.40%;5148.237569;8592.49
345000;512;4820.5;9121.5;89.22%;5092.839227;9121.11
346000;512;4792.64;8869.28;85.06%;5192.067952;8868.88
347000;512;4774.93;11893;149.07%;5216.805438;11892.5
348000;512;4851.58;9315.81;92.02%;5136.363063;9315.45
349000;512;4881.19;8944.33;83.24%;5194.581981;8943.96
350000;512;4841.87;8901.95;83.85%;5276.05267;8901.44
351000;512;4849.7;9376.78;93.35%;5221.138409;9376.39
352000;512;4903.28;9860.42;101.10%;5305.159813;9859.92
353000;512;4937.26;10591.9;114.53%;5237.838422;10591.5
354000;512;4872.98;9685.93;98.77%;5295.244354;9685.57
355000;512;4889.76;10910.1;123.12%;5334.601355;10909.8
356000;512;4925.93;9529.52;93.46%;5265.866239;9529.13
357000;512;4915.05;10152.7;106.56%;5378.355549;10152.3
358000;512;5014.27;10349.7;106.40%;5265.439245;10349.3
359000;512;4962.45;8918.58;79.72%;5380.312527;8918.09
360000;512;5047.61;9729.1;92.75%;5452.811695;9728.69
361000;512;5037.74;9824.32;95.01%;5313.382339;9823.91
362000;512;4988.62;8676.87;73.93%;5413.536531;8676.43
363000;512;5078.42;9945.45;95.84%;5422.439478;9945.06
364000;512;5049.8;12882.2;155.10%;5609.413108;12881.8
365000;512;5103.14;12758.4;150.01%;5625.080189;12758
366000;512;5110.96;9179.59;79.61%;5465.528195;9179.12
367000;512;5082.35;9268.18;82.36%;5548.897275;9267.77
368000;512;5115.43;9901.55;93.56%;5563.570344;9901.1
369000;512;5149.48;10475.5;103.43%;5489.535792;10475
370000;512;5155.52;11361.8;120.38%;5511.452145;11361.4
371000;512;5127.33;10156.2;98.08%;5699.115888;10155.7
372000;512;5174.88;9243.17;78.62%;5255.217357;9242.72
373000;512;5213.9;11219.4;115.18%;5285.094477;11218.9
374000;512;5210.39;8479.92;62.75%;5309.687783;8479.4
375000;512;5239.83;9297.97;77.45%;5412.585375;9297.52
376000;512;5178.92;8890.78;71.67%;5550.687261;8890.38
377000;512;5193.93;9187.04;76.88%;5356.200271;9186.65
378000;512;5256.77;8742.46;66.31%;5664.518765;8742
379000;512;5228.06;10365.8;98.27%;5859.904783;10365.3
380000;1024;5307.8;10374.2;95.45%;5563.965409;10373.8
381000;1024;5260.52;8881.96;68.84%;5453.970158;8881.48
382000;1024;5284.03;11095.3;109.98%;5703.086664;11094.8
383000;1024;5289.85;9526.59;80.09%;5642.829554;9526
384000;1024;5318.2;10939.6;105.70%;5686.284564;10939
385000;1024;5311.49;9432.95;77.60%;5767.118783;9432.44
386000;1024;5381.71;8700.82;61.67%;5481.025827;8700.2
387000;1024;5364.18;11433.3;113.14%;5542.173176;11432.8
388000;1024;5395.15;9906.36;83.62%;5522.060002;9905.8
389000;1024;5370.27;10690.5;99.07%;5825.916141;10690
390000;1024;5448.01;9181.39;68.53%;5845.331552;9180.91
391000;1024;5396.31;9928.09;83.98%;5821.847375;9927.6
392000;1024;5460.13;10827;98.29%;5765.929108;10826.4
393000;1024;5391.7;10867;101.55%;5783.76005;10866.5
394000;1024;5498.67;10246.3;86.34%;5783.417553;10245.8
395000;1024;5499.33;10068.7;83.09%;5888.566183;10068.2
396000;1024;5507.94;11462.2;108.10%;6021.814075;11461.7
397000;1024;5539.87;9889.18;78.51%;6061.476817;9888.69
398000;1024;5531.09;10640.9;92.38%;5904.272407;10640.4
399000;1024;5503.75;10406;89.07%;6119.726948;10405.6
400000;1024;5546.97;11742.4;111.69%;6055.715332;11741.9
401000;1024;5604.15;13579.4;142.31%;6181.566781;13578.9
402000;1024;5605.87;9700.59;73.04%;5914.320403;9700.1
403000;1024;5564.05;11043.5;98.48%;5993.697288;11043
404000;1024;5584.23;10660.5;90.90%;6204.065688;10660
405000;1024;5592.86;14007.9;150.46%;6075.795176;14007.4
406000;1024;5625.19;12871.2;128.81%;6114.250766;12870.6
407000;1024;5663.4;10193.7;79.99%;6047.523625;10193.2
408000;1024;5628.26;10861.1;92.97%;6124.788277;10860.6
409000;1024;5694.02;10796.1;89.60%;6151.030312;10795.5
410000;1024;5711.42;11835.5;107.23%;6261.779025;11835
411000;1024;5666.76;10241.2;80.72%;6122.608082;10240.6
412000;1024;5692.74;10257.8;80.19%;6169.551171;10257.4
413000;1024;5708.55;13701.6;140.02%;6313.156649;13701.1
414000;1024;5783.91;11019.4;90.52%;6197.938959;11018.9
415000;1024;5732.43;10145.4;76.98%;6184.298986;10144.9
416000;1024;5798.01;13005.3;124.31%;6413.440087;13004.7
417000;1024;5815.44;11226.1;93.04%;6216.842093;11225.6
418000;1024;5804.12;10802.6;86.12%;6336.033322;10801.7
419000;1024;5841.28;10292.4;76.20%;6409.798943;10291.9
420000;1024;5853.5;10330.9;76.49%;6312.916828;10330.3
421000;1024;5837.6;11841.2;102.84%;6434.184841;11840.8
422000;1024;5831.63;10255.2;75.85%;6279.32115;10254.7
423000;1024;5872.69;13042.4;122.09%;6289.593308;13041.9
424000;1024;5927.97;10824.6;82.60%;6385.270398;10824.1
425000;1024;5863.64;12071.6;105.87%;6278.722397;12071.1
426000;1024;5895.5;12206.4;107.05%;6432.735303;12205.9
427000;1024;5966.05;11698.5;96.08%;6471.902761;11698
428000;1024;5906.94;12162.8;105.91%;6461.073713;12162.2
429000;1024;5990.37;11852.4;97.86%;6466.178411;11852
430000;1024;6000.48;10760.8;79.33%;6428.854558;10760.3
431000;1024;5937.81;12763.7;114.96%;6391.165149;12763.2
432000;1024;5938.81;10965;84.63%;6485.031123;10964.5
433000;1024;6033.53;11184.3;85.37%;6605.592508;11183.7
434000;1024;6054.22;13549.1;123.80%;6500.778513;13548.6
435000;1024;5978.15;11183.7;87.08%;6526.729528;11183.2
436000;1024;6077.59;10841.9;78.39%;6450.908593;10841.4
437000;1024;6102.47;11388.6;86.62%;6584.374585;11388.1
438000;1024;6136.83;11466.3;86.84%;6578.41886;11465.9
439000;1024;6057.92;12905.3;113.03%;6758.966849;12904.7
440000;1024;6083.96;15367.2;152.59%;6854.248707;15366.7
441000;1024;6148.28;10694.8;73.95%;6565.386156;10694.3
442000;1024;6139.08;10957.7;78.49%;6529.678405;10957.2
443000;1024;6113.5;13785.4;125.49%;6608.922376;13784.9
444000;1024;6136.84;14570;137.42%;6508.558608;14569.4
445000;1024;6117.9;13460.9;120.02%;6272.622152;13460.4
446000;1024;6150.97;10849;76.38%;6555.203376;10848.5
447000;1024;6217.81;10727.4;72.53%;6765.201919;10726.9
448000;1024;6238.37;11337.9;81.74%;6697.23658;11337.3
449000;1024;6272.39;13801.9;120.04%;6566.455287;13801.4
450000;1024;6278.2;11350.9;80.80%;6635.738097;11350.4
451000;1024;6270.34;12256.9;95.47%;6613.357989;12256.3
452000;1024;6371.86;14978.8;135.08%;6725.650028;14978.3
453000;1024;6316.45;15117.4;139.33%;6697.695359;15116.9
454000;1024;6337.78;11507.8;81.57%;6706.536589;11507.3
455000;1024;6276.49;11208.9;78.59%;6499.504384;11208.5
456000;1024;6306.25;11250.3;78.40%;6819.571758;11249.8
