iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
101000;256;1.56;549.971;35154.55%;1.98102;549.547
102000;256;1.61;544.519;33721.06%;2.092054;544.133
103000;256;1.58;539.862;34068.48%;2.010913;539.454
104000;256;1.55;547.754;35238.97%;2.033908;547.308
105000;256;1.67;555.465;33161.38%;1.975394;555.096
106000;256;1.63;565.443;34589.75%;2.041769;565.058
107000;256;1.62;566.223;34852.04%;2.026843;565.906
108000;256;1.6;565.832;35264.50%;2.09787;565.382
109000;256;1.65;570.39;34469.09%;1.968062;570.07
110000;256;1.66;580.899;34893.92%;2.099808;580.544
111000;256;1.72;584.047;33856.22%;2.035585;583.731
112000;256;1.69;587.743;34677.69%;2.054053;587.436
113000;256;1.71;595.506;34724.91%;2.56591;594.701
114000;256;1.73;603.942;34809.94%;2.123985;603.58
115000;256;1.78;600.128;33615.06%;2.217486;599.777
116000;256;1.71;610.344;35592.63%;2.131994;609.995
117000;256;2.63;613.015;23208.56%;2.222977;612.56
118000;256;1.8;622.386;34477.00%;2.210244;622.004
119000;256;1.77;621.495;35012.71%;2.214763;621.113
120000;256;1.87;626.148;33383.85%;2.656315;625.738
121000;256;1.81;634.309;34944.70%;2.583601;633.973
122000;256;1.82;637.143;34907.86%;2.224746;636.827
123000;256;1.88;652.283;34595.90%;2.236973;651.936
124000;256;1.86;646.069;34634.89%;2.364707;645.634
125000;256;1.89;656.505;34635.71%;2.194542;656.173
126000;256;2.23;657.082;29365.56%;2.254674;656.766
127000;256;1.91;663.975;34663.09%;2.310996;663.632
128000;256;1.9;666.104;34958.11%;2.246769;665.793
129000;256;1.95;675.701;34551.33%;2.350157;675.32
130000;256;1.89;680.156;35887.09%;2.344903;679.795
131000;256;1.95;682.566;34903.38%;2.620746;682.254
132000;256;1.98;693.762;34938.48%;2.347788;693.426
133000;256;2.06;690.597;33424.13%;3.480827;689.897
134000;256;1.99;701.786;35165.63%;2.418928;701.415
135000;256;2;699.791;34889.55%;2.734807;699.46
136000;256;2.01;712.74;35359.70%;2.444672;712.375
137000;256;2.03;720.277;35381.63%;2.38699;719.962
138000;256;2.39;740.629;30888.66%;2.385096;740.286
139000;256;2.06;722.015;34949.27%;2.491871;721.666
140000;256;2.07;729.762;35154.20%;2.602623;729.34
141000;256;2.03;727.343;35729.70%;2.606393;726.904
142000;256;2.48;740.69;29766.53%;2.52162;740.324
143000;256;2.12;752.301;35385.90%;2.923606;751.529
144000;256;2.35;776.525;32943.62%;2.55024;776.171
145000;256;2.14;767.138;35747.57%;2.577194;766.831
146000;256;2.15;764.944;35478.79%;2.810359;764.496
147000;256;2.26;791.827;34936.59%;3.314981;791.322
148000;256;2.2;778.324;35278.36%;2.695114;777.898
149000;256;2.14;784.937;36579.30%;2.71491;784.48
150000;256;2.7;804.091;29681.15%;2.925266;803.63
151000;256;2.24;792.744;35290.36%;3.130031;792.297
152000;256;2.22;795.972;35754.59%;3.123511;795.203
153000;256;2.78;798.78;28633.09%;3.543467;798.402
154000;256;2.24;804.454;35813.13%;2.688151;804.128
155000;256;2.4;813.33;33788.75%;2.674875;812.952
156000;256;2.31;835.942;36087.97%;3.233212;835.103
157000;256;2.32;818.457;35178.32%;2.719527;818.101
158000;256;2.26;830.459;36645.97%;3.056;830.045
159000;256;2.57;836.032;32430.43%;2.715669;835.714
160000;256;2.46;843.868;34203.58%;2.937445;843.482
161000;256;2.81;840.854;29823.63%;2.698509;840.528
162000;256;2.32;856.983;36838.92%;2.763706;856.674
163000;256;2.39;858.539;35822.13%;2.731875;858.235
164000;256;2.4;855.265;35536.04%;2.800959;854.938
165000;256;3.62;891.796;24535.25%;5.129471;891.268
166000;256;2.51;869.832;34554.66%;4.084193;869.334
167000;256;2.81;877.073;31112.56%;2.982268;876.606
168000;256;2.43;881.166;36161.98%;3.224007;880.689
169000;256;2.58;880.08;34011.63%;2.879498;879.741
170000;256;2.56;888.648;34612.81%;3.051529;888.217
171000;256;3.14;903.373;28669.84%;4.223769;902.867
172000;256;3.02;907.32;29943.71%;2.972057;906.926
173000;256;2.66;912.657;34210.41%;2.91774;912.326
174000;256;2.97;924.684;31034.14%;3.850159;924.252
175000;256;2.87;923.914;32092.13%;3.02401;923.505
176000;256;2.54;943.808;37057.80%;2.946777;943.485
177000;256;2.76;933.576;33725.22%;3.026637;933.207
178000;256;2.59;938.53;36136.68%;3.50445;938.134
179000;256;2.56;941.918;36693.67%;3.1172;941.502
180000;256;2.55;939.135;36728.82%;2.990614;938.82
181000;256;2.64;946.28;35743.94%;3.476316;945.933
182000;256;3;955.401;31746.70%;3.277222;954.964
183000;256;2.96;961.429;32380.71%;3.099587;961.074
184000;256;2.61;985.42;37655.56%;3.2791;984.041
185000;256;2.77;983.726;35413.57%;3.537577;983.334
186000;256;2.68;977.206;36362.91%;3.103236;976.828
187000;256;3.16;978.761;30873.45%;3.129995;978.437
188000;256;2.74;982.324;35751.24%;3.163732;982.008
189000;256;2.68;990.42;36855.97%;3.465444;989.961
190000;512;2.8;1040.98;37077.86%;3.283225;1040.52
191000;512;2.89;1042.19;35961.94%;3.335106;1041.76
192000;512;2.79;1046.21;37398.57%;3.263984;1045.82
193000;512;3.42;1031.34;30056.14%;3.250963;1030.98
194000;512;2.87;1045.15;36316.38%;3.306489;1044.67
195000;512;2.74;1054.86;38398.54%;3.914695;1054.42
196000;512;2.83;1047.91;36928.62%;3.397538;1047.45
197000;512;2.85;1059.14;37062.81%;3.547151;1058.65
198000;512;2.99;1060.17;35357.19%;3.893464;1059.68
199000;512;2.87;1072.32;37263.07%;4.070577;1071.92
200000;512;2.84;1072.26;37655.63%;3.664358;1071.73
201000;512;2.91;1081.18;37053.95%;4.365216;1080.81
202000;512;2.96;1091.09;36761.15%;3.276096;1090.74
203000;512;2.9;1079.35;37118.97%;3.432848;1078.92
204000;512;2.9;1096.98;37726.90%;4.881575;1096.5
205000;512;2.91;1101.16;37740.55%;3.448215;1100.78
206000;512;3.45;1106.11;31961.16%;3.501584;1105.7
207000;512;2.97;1104.93;37103.03%;3.770857;1104.44
208000;512;3.2;1115.68;34765.00%;3.557791;1115.19
209000;512;2.96;1122.13;37809.80%;4.26118;1121.7
210000;512;3.01;1163.19;38544.19%;3.486625;1162.84
211000;512;3.01;1117.69;37032.56%;4.390468;1117.19
212000;512;3.05;1130.77;36974.43%;3.62023;1130.29
213000;512;3.08;1137.19;36821.75%;4.176862;1136.79
214000;512;3.22;1151.45;35659.32%;4.103829;1150.94
215000;512;3.54;1161.64;32714.69%;3.848692;1161.28
216000;512;3.07;1203.83;39112.70%;3.645211;1203.47
217000;512;3.26;1173.9;35909.20%;3.662892;1173.46
218000;512;3.2;1170.55;36479.69%;3.553469;1170.2
219000;512;3.1;1181.15;38001.61%;3.707448;1180.66
220000;512;3.6;1187.32;32881.11%;3.639769;1186.95
221000;512;3.18;1174.7;36840.25%;4.588952;1174.3
222000;512;3.13;1187.92;37852.72%;4.372473;1187.55
223000;512;3.15;1192.38;37753.33%;3.797578;1191.89
224000;512;3.19;1187.42;37123.20%;3.776475;1186.95
225000;512;3.17;1190.01;37439.75%;3.731009;1189.63
226000;512;3.54;1203.53;33898.02%;4.131337;1202.86
227000;512;3.24;1216.09;37433.64%;5.665858;1215.63
228000;512;3.93;1223.15;31023.41%;3.858635;1222.75
229000;512;4.23;1218.3;28701.42%;3.739541;1217.94
230000;512;3.31;1231.1;37093.35%;4.295657;1230.67
231000;512;3.78;1245.09;32838.89%;3.795604;1244.72
232000;512;3.29;1243.93;37709.42%;3.829123;1243.54
233000;512;3.3;1234.12;37297.58%;4.186601;1233.76
234000;512;3.56;1249.48;34997.75%;3.871554;1249.07
235000;512;3.65;1253.04;34229.86%;3.835871;1252.68
236000;512;3.28;1261.99;38375.30%;4.61742;1261.57
237000;512;3.35;1259.54;37498.21%;4.109582;1259.06
238000;512;3.52;1266.17;35870.74%;3.914952;1265.76
239000;512;3.44;1308.91;37949.71%;4.115476;1308.39
240000;512;3.37;1286.37;38071.22%;3.922466;1286.01
241000;512;4.06;1277.23;31358.87%;3.867268;1276.87
242000;512;3.44;1292.59;37475.29%;4.715381;1292.11
243000;512;3.43;1298.26;37750.15%;4.565143;1297.71
244000;512;4.08;1305.1;31887.75%;3.946888;1304.7
245000;512;3.53;1302.45;36796.60%;4.008835;1302.06
246000;512;3.44;1327.95;38503.20%;4.785318;1327.59
247000;512;3.74;1334.63;35585.29%;4.071389;1334.23
248000;512;3.47;1318.14;37886.74%;4.098131;1317.76
249000;512;4.49;1323.34;29373.05%;4.013393;1322.94
250000;512;4.37;1333.56;30416.25%;4.019021;1333.17
251000;512;3.57;1347.05;37632.49%;4.268559;1346.69
252000;512;3.6;1341.45;37162.50%;4.868948;1340.96
253000;512;3.61;1345.07;37159.56%;4.51227;1344.65
254000;512;3.54;1344.82;37889.27%;4.965171;1344.37
255000;512;3.65;1350.24;36892.88%;4.581395;1349.35
256000;512;3.63;1362.23;37427.00%;4.133673;1361.86
257000;512;3.55;1377.62;38706.20%;5.057388;1377.24
258000;512;3.65;1368.27;37386.85%;4.969717;1367.73
259000;512;3.7;1367.83;36868.38%;4.193941;1367.45
260000;512;3.95;1420.41;35859.75%;4.531069;1419.72
261000;512;3.61;1400.45;38693.63%;4.566818;1400.08
262000;512;4.07;1377.49;33744.96%;4.261643;1377.05
263000;512;4.65;1412.32;30272.47%;6.010968;1411.84
264000;512;3.7;1399.93;37735.95%;4.796964;1399.58
265000;512;4.44;1391.63;31243.02%;4.220831;1391.27
266000;512;4.41;1410.06;31874.15%;4.264946;1409.65
267000;512;4.34;1413.51;32469.35%;4.357365;1413.08
268000;512;3.75;1427.19;37958.40%;4.448912;1426.82
269000;512;3.8;1425.93;37424.47%;4.815344;1425.55
270000;512;4.17;1440.01;34432.61%;4.304162;1439.63
271000;512;3.87;1450.21;37373.13%;4.73118;1449.83
272000;512;3.77;1450.44;38373.21%;4.569414;1450.05
273000;512;4.04;1456.34;35948.02%;4.346603;1455.94
274000;512;3.93;1439.69;36533.33%;5.185638;1439.03
275000;512;3.88;1447.81;37214.69%;4.776917;1447.35
276000;512;4.01;1458.4;36269.08%;4.397761;1457.99
277000;512;3.89;1456.98;37354.50%;4.71747;1456.45
278000;512;3.83;1481.13;38571.80%;5.061537;1480.75
279000;512;3.97;1473.44;37014.36%;5.055479;1473.01
280000;512;3.95;1480.88;37390.63%;4.869149;1480.4
281000;512;4.58;1476.74;32143.23%;4.809225;1476.26
282000;512;3.92;1483.13;37734.95%;4.840563;1482.72
283000;512;4.32;1490.97;34413.19%;4.886673;1490.2
284000;512;4.33;1498.91;34516.86%;5.512277;1498.32
285000;512;4.41;1501.08;33938.10%;4.587121;1500.73
286000;512;4.24;1519.54;35738.21%;4.942871;1519.13
287000;512;3.99;1517.89;37942.36%;4.896108;1517.43
288000;512;4.44;1511.48;33942.34%;4.577324;1511.13
289000;512;4;1518.48;37862.00%;4.951085;1517.94
290000;512;4.45;1524.61;34160.90%;4.60326;1524.26
291000;512;4.58;1526.61;33232.10%;4.647047;1526.23
292000;512;4.03;1534.32;37972.46%;4.729881;1533.97
293000;512;4.53;1537.1;33831.57%;5.11709;1536.65
294000;512;4.18;1548.74;36951.20%;4.761123;1548.27
295000;512;4.12;1546.47;37435.68%;4.962899;1546
296000;512;4.33;1553.49;35777.37%;4.874199;1553.04
297000;512;4.45;1566.06;35092.36%;5.021638;1565.69
298000;512;4.24;1581.31;37195.05%;4.916836;1580.95
299000;512;4.36;1573.31;35985.09%;5.220073;1572.89
300000;512;4.16;1574.38;37745.67%;5.267458;1573.85
301000;512;4.33;1578.37;36351.96%;5.074165;1578.01
302000;512;4.6;1600.23;34687.61%;4.999881;1599.88
303000;512;4.62;1607.23;34688.53%;5.056465;1606.86
304000;512;4.62;1601.35;34561.26%;5.712644;1600.98
305000;512;4.42;1606.76;36252.04%;4.876492;1606.34
306000;512;4.49;1603.98;35623.39%;4.80799;1603.6
307000;512;5.16;1625.2;31396.12%;6.188479;1624.64
308000;512;4.27;1643.5;38389.46%;5.226533;1643.07
309000;512;4.42;1636.13;36916.52%;5.160236;1635.65
310000;512;4.68;1630.32;34735.90%;5.018368;1629.94
311000;512;4.38;1640.71;37359.13%;5.739482;1639.98
312000;512;4.4;1656.87;37556.14%;5.348526;1656.47
313000;512;4.8;1647.19;34216.46%;5.421762;1646.79
314000;512;4.72;1665.05;35176.48%;7.110924;1664.68
315000;512;4.52;1650.02;36404.87%;5.519457;1649.54
316000;512;4.74;1664.92;35024.89%;5.236833;1664.56
317000;512;4.75;1664.79;34948.21%;5.298712;1664.38
318000;512;4.53;1670.61;36778.81%;5.582331;1670.06
319000;512;4.61;1673.33;36197.83%;5.386917;1672.91
320000;512;5.32;1683.6;31546.62%;5.578644;1683.09
321000;512;4.58;1675.63;36485.81%;5.330602;1675.22
322000;512;4.46;1698.58;37984.75%;5.130217;1698.13
323000;512;4.67;1759.64;37579.66%;5.232432;1759.23
324000;512;4.72;1693.76;35784.75%;5.485156;1693.38
325000;512;4.7;1703.93;36153.83%;5.419082;1703.23
326000;512;4.78;1729.86;36089.54%;5.549668;1729.4
327000;512;4.92;1726.84;34998.37%;5.288005;1726.48
328000;512;4.67;1731.72;36981.80%;5.361237;1731.35
329000;512;4.67;1729.59;36936.19%;5.257751;1729.14
330000;512;4.63;1742.35;37531.75%;5.771963;1741.76
331000;512;4.94;1728.73;34894.53%;5.341992;1728.32
332000;512;5;1765.74;35214.80%;6.054055;1765.21
333000;512;4.75;1734.39;36413.47%;5.395868;1734.01
334000;512;4.79;1742.91;36286.43%;5.604785;1742.55
335000;512;4.7;1753;37197.87%;5.588424;1752.49
336000;512;4.99;1755.42;35078.76%;5.341282;1755.05
337000;512;5.06;1752.79;34540.12%;5.297796;1752.43
338000;512;4.99;1757.07;35111.82%;5.347223;1756.68
339000;512;5.06;1799.2;35457.31%;5.319446;1798.76
340000;512;4.88;1771.51;36201.43%;5.863068;1770.73
341000;512;4.78;1789.35;37334.10%;5.825301;1788.91
342000;512;6.02;1773.84;29365.78%;6.445508;1773.16
343000;512;4.98;1785.62;35755.82%;6.013759;1785.12
344000;512;4.97;1810.21;36322.74%;5.794946;1809.78
345000;512;5.1;2027.87;39662.16%;5.620166;2027.44
346000;512;4.93;1809.59;36605.68%;5.602928;1809.15
347000;512;4.85;1829.06;37612.58%;5.869535;1828.64
348000;512;5.18;1806.18;34768.34%;5.636655;1805.72
349000;512;5.24;1839.38;35002.67%;5.685278;1838.94
350000;512;4.89;1815.35;37023.72%;5.711251;1814.86
351000;512;5.13;1838.49;35738.01%;5.670765;1838.08
352000;512;4.99;1844.13;36856.51%;5.891377;1843.73
353000;512;5.49;1834.62;33317.49%;6.029483;1834.02
354000;512;4.95;1846.66;37206.26%;5.845066;1846.1
355000;512;5.11;1851.7;36136.79%;5.770817;1851.31
356000;512;5.62;1846.16;32749.82%;5.825537;1845.75
357000;512;5.16;1859.63;35939.34%;6.199822;1859.17
358000;512;4.94;1873.98;37834.82%;5.811105;1873.52
359000;512;5.32;1894.85;35517.48%;5.615474;1894.39
360000;512;4.94;1866.47;37682.79%;6.077921;1865.97
361000;512;5.4;1886.1;34827.78%;5.585368;1885.71
362000;512;5.08;1880.05;36908.86%;5.735775;1879.71
363000;512;5.04;1926.88;38131.75%;5.745421;1926.45
364000;512;7.09;1911.64;26862.48%;6.022946;1911.13
365000;512;5.11;1910.32;37283.95%;6.189356;1909.95
366000;512;5.59;1911.84;34101.07%;5.721587;1911.47
367000;512;5.14;1913.42;37126.07%;5.746016;1913.03
368000;512;5.05;1934.25;38201.98%;5.855751;1933.83
369000;512;5.12;1922.53;37449.41%;6.356561;1922.08
370000;512;5.09;1921.6;37652.46%;6.382333;1921.12
371000;512;5.25;1934.3;36743.81%;6.353146;1933.95
372000;512;5.2;1946.98;37341.92%;5.838385;1946.56
373000;512;5.11;1941.75;37899.02%;5.943988;1941.19
374000;512;5.63;1984.27;35144.58%;5.942678;1983.9
375000;512;5.91;1950.57;32904.57%;8.908777;1950.02
376000;512;5.24;1957.5;37256.87%;5.949729;1957.06
377000;512;5.32;2002.19;37535.15%;6.045764;2001.61
378000;512;5.96;1959.17;32771.98%;5.975481;1958.72
379000;512;5.34;2015.76;37648.31%;6.100664;2015.35
380000;1024;5.27;2028.76;38396.39%;7.325013;2027.8
381000;1024;5.74;2050.41;35621.43%;7.919471;2049.89
382000;1024;5.36;2029.43;37762.50%;6.357697;2028.9
383000;1024;5.71;2058.41;35949.21%;6.134347;2057.82
384000;1024;5.21;2097.8;40164.88%;6.334846;2097.3
385000;1024;5.33;2068.72;38712.76%;6.07053;2068.17
386000;1024;5.45;2068.64;37856.70%;6.633061;2068.11
387000;1024;6.47;2132.59;32861.21%;8.568095;2131.72
388000;1024;5.42;2071.6;38121.40%;6.420653;2071.15
389000;1024;5.37;2090.28;38825.14%;6.374627;2089.81
390000;1024;5.47;2105.17;38385.74%;6.027135;2104.73
391000;1024;5.65;2078.21;36682.48%;6.497275;2077.71
392000;1024;5.94;2099.53;35245.62%;6.338036;2099.08
393000;1024;5.42;2115.16;38925.09%;6.545595;2114.62
394000;1024;5.63;2120.14;37557.90%;6.27769;2119.64
395000;1024;5.54;2122.43;38211.01%;6.523633;2121.84
396000;1024;5.54;2126.93;38292.24%;6.517579;2126.4
397000;1024;5.45;2138.87;39145.32%;6.651009;2138.31
398000;1024;6.09;2123.49;34768.47%;8.80208;2122.81
399000;1024;5.46;2115.77;38650.37%;6.50272;2115.3
400000;1024;5.48;2168.59;39472.81%;6.852728;2168.08
401000;1024;5.84;2148.89;36696.06%;6.695205;2148.25
402000;1024;5.51;2148.11;38885.66%;6.395547;2147.66
403000;1024;5.52;2152.76;38899.28%;6.971272;2152.06
404000;1024;5.96;2150.6;35983.89%;7.05762;2150.06
405000;1024;5.98;2176.51;36296.49%;6.423686;2176.01
406000;1024;5.9;2155.53;36434.41%;6.877665;2154.99
407000;1024;5.54;2169.51;39060.83%;7.085228;2168.81
408000;1024;5.67;2176.7;38289.77%;6.746977;2176.16
409000;1024;7.72;2182.29;28168.01%;9.353785;2181.72
410000;1024;5.74;2180.48;37887.46%;6.728352;2180.01
411000;1024;5.83;2236.96;38269.81%;6.472883;2236.44
412000;1024;5.96;2227.08;37267.11%;6.878634;2226.47
413000;1024;5.62;2242.48;39801.78%;6.996024;2241.84
414000;1024;6.2;2217;35658.06%;6.956029;2216.06
415000;1024;5.89;2230.43;37768.08%;6.924225;2229.8
416000;1024;6.23;2231.92;35725.36%;8.019367;2231.48
417000;1024;5.95;2240.98;37563.53%;6.96526;2240.49
418000;1024;5.95;2231.82;37409.58%;6.828912;2231.35
419000;1024;6.15;2254.2;36553.66%;6.813802;2253.6
420000;1024;7.81;2270.33;28969.53%;6.756295;2269.81
421000;1024;6.1;2252.38;36824.26%;6.720747;2251.74
422000;1024;6.11;2295.69;37472.67%;6.669392;2295.25
423000;1024;6.23;2261.5;36200.16%;7.026849;2260.89
424000;1024;5.81;2247.65;38585.89%;6.772204;2247.07
425000;1024;6.33;2279.77;35915.32%;7.06191;2279.21
426000;1024;6.24;2282.83;36483.81%;6.818034;2282.28
427000;1024;5.86;2307.33;39274.23%;6.969703;2306.88
428000;1024;6.24;2282.87;36484.46%;6.99245;2282.32
429000;1024;5.99;2276.4;37903.34%;7.12348;2275.79
430000;1024;5.86;2303.71;39212.46%;7.119247;2303.17
431000;1024;6.09;2301.71;37694.91%;8.186619;2301.18
432000;1024;6.34;2335;36729.65%;7.161295;2334.51
433000;1024;6.08;2349.45;38542.27%;7.19118;2348.93
434000;1024;6.27;2304.69;36657.42%;7.20328;2304.1
435000;1024;6.53;2330.73;35592.65%;7.057111;2330.14
436000;1024;6.26;2307.08;36754.31%;7.170258;2306.62
437000;1024;5.96;2331.39;39017.28%;7.34866;2330.93
438000;1024;6.87;2339.22;33949.78%;6.717502;2338.74
439000;1024;6.39;2323.06;36254.62%;6.884214;2322.54
440000;1024;5.86;2320.45;39498.12%;7.580972;2319.99
441000;1024;6.24;2370.87;37894.71%;7.301168;2370.37
442000;1024;6.79;2359.09;34643.59%;6.827705;2358.56
443000;1024;6.22;2343;37568.81%;7.517435;2342.54
444000;1024;6.06;2375.68;39102.64%;7.191486;2375.09
445000;1024;6.93;2422.89;34862.34%;6.99126;2422.31
446000;1024;6.79;2411.1;35409.57%;6.954538;2410.65
447000;1024;6.18;2439.74;39377.99%;7.413479;2439.28
448000;1024;6.13;2390.48;38896.41%;7.947611;2389.99
449000;1024;7.83;2387.06;30386.08%;7.918111;2386.54
450000;1024;6.71;2507.68;37272.28%;6.856049;2507.24
451000;1024;6.58;2388.61;36201.06%;7.05162;2388.02
452000;1024;6.24;2377.95;38008.17%;7.438877;2377.46
453000;1024;6.12;2398.41;39089.71%;7.325599;2397.71
454000;1024;6.21;2452.21;39388.08%;8.105589;2451.66
455000;1024;6.78;2409.63;35440.27%;7.220337;2409.11
456000;1024;8.6;2436.07;28226.40%;7.388582;2435.43
457000;1024;6.95;2488.31;35703.02%;7.095729;2487.86
458000;1024;7.2;2474.68;34270.56%;7.110976;2474.23
459000;1024;6.91;2435.17;35141.24%;7.38075;2434.63
460000;1024;7.07;2439.62;34406.65%;7.21179;2439.08
461000;1024;6.92;2438.87;35143.79%;7.440061;2438.34
462000;1024;6.44;2459.58;38092.24%;7.34909;2459.13
463000;1024;6.57;2482.56;37686.30%;7.735698;2481.59
464000;1024;6.53;2481.39;37899.85%;7.154226;2480.85
465000;1024;6.37;2458.74;38498.74%;7.850359;2458.26
466000;1024;7.61;2456.43;32178.98%;7.626532;2455.83
467000;1024;6.94;2527.53;36319.74%;7.514247;2527.02
468000;1024;6.35;2523.87;39645.98%;7.886929;2523.28
469000;1024;6.41;2458.59;38255.54%;7.754748;2458.11
470000;1024;6.69;2478.91;36953.96%;7.786006;2478.45
471000;1024;6.83;2537.1;37046.41%;7.565083;2536.57
472000;1024;6.96;2555.21;36612.79%;7.409075;2554.75
473000;1024;6.92;2549.89;36748.12%;7.558206;2549.45
