iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
455000;1024;5881.58;7225.2;22.84%;6128.719171;7224.72
456000;1024;5888.76;6670.02;13.27%;6116.999313;6669.44
457000;1024;5927.41;6352.21;7.17%;6118.994446;6351.7
458000;1024;5929.93;6394.88;7.84%;6140.72233;6394.4
459000;1024;5941.49;6280.45;5.70%;6074.976275;6279.95
460000;1024;5979.97;6630.73;10.88%;6175.528638;6630.16
461000;1024;5982.06;7186.1;20.13%;6160.039776;7185.61
462000;1024;6004.65;7405.22;23.32%;6182.022874;7404.73
463000;1024;6008.35;7409.89;23.33%;6129.061066;7409.03
464000;1024;6022.15;7337.6;21.84%;6187.810141;7337.15
465000;1024;6033.95;6732.7;11.58%;6232.614666;6732.13
466000;1024;6029.42;6767.76;12.25%;6225.812753;6767.22
467000;1024;6033.88;7375.03;22.23%;6221.431016;7374.57
468000;1024;6053.33;6944.52;14.72%;6293.882478;6944
469000;1024;6059.34;6763.33;11.62%;6240.609973;6762.85
470000;1024;6101.63;7382.07;20.99%;6296.322701;7381.6
471000;1024;6116.69;7418.05;21.28%;6286.404046;7417.59
472000;1024;6099.7;7875.57;29.11%;6242.791021;7875.09
473000;1024;6102.53;7562.51;23.92%;6304.959437;7562.07
474000;1024;6119.93;7215.54;17.90%;6415.374733;7215.05
475000;1024;6158.07;6878.39;11.70%;6411.47777;6877.81
476000;1024;6186.51;7432.13;20.13%;6424.462489;7431.62
477000;1024;6165.99;7883.22;27.85%;6412.826769;7882.75
478000;1024;6174.64;7987.56;29.36%;6399.387504;7987.07
479000;1024;6223.94;6661.47;7.03%;6395.654659;6660.92
480000;1024;6206.25;7678.21;23.72%;6408.418953;7677.65
481000;1024;6251.12;7459.7;19.33%;6406.344978;7459.19
482000;1024;6223.49;8313.75;33.59%;6506.637643;8313.25
483000;1024;6262.98;8317.03;32.80%;6447.69477;8316.53
484000;1024;6281.88;6758.39;7.59%;6488.311443;6757.95
485000;1024;6278.78;7640.45;21.69%;6590.687006;7639.95
486000;1024;6298.86;6817.01;8.23%;6459.007926;6816.48
487000;1024;6291.92;7618.81;21.09%;6556.384162;7618.32
488000;1024;6339.97;7661;20.84%;6486.678298;7660.5
489000;1024;6323.66;7819.23;23.65%;6637.379257;7818.76
490000;1024;6337.87;8320.13;31.28%;6609.351943;8319.64
491000;1024;6385.4;8479.21;32.79%;6594.601858;8478.72
492000;1024;6398.13;8471.19;32.40%;6623.695204;8470.7
493000;1024;6387.77;7576.21;18.60%;6515.383147;7575.65
494000;1024;6414.5;7272.5;13.38%;6643.554615;7272.02
495000;1024;6403.09;8432.35;31.69%;6635.560901;8431.9
496000;1024;6410.88;7180.7;12.01%;6645.597118;7180.23
497000;1024;6418.87;7698.37;19.93%;6688.220432;7697.92
498000;1024;6470.46;7732.08;19.50%;6705.833827;7731.63
499000;1024;6474.64;6750.41;4.26%;6652.035613;6749.92
500000;1024;6484.86;8463.25;30.51%;6684.673031;8462.66
501000;1024;6471.89;7453.07;15.16%;6801.221687;7452.56
502000;1024;6518.78;7722.24;18.46%;6726.371146;7721.65
503000;1024;6522.41;7137.32;9.43%;6741.684664;7136.84
504000;1024;6507.43;6784.99;4.27%;6712.250946;6784.45
505000;1024;6521.81;7635.34;17.07%;6754.463983;7634.73
506000;1024;6565.95;8012.28;22.03%;6782.307311;8011.78
507000;1024;6575.61;7238.03;10.07%;6794.63074;7237.54
508000;1024;6578.31;8500.83;29.23%;6743.771432;8500.25
509000;1024;6577.8;6887.06;4.70%;6776.199123;6886.57
510000;1024;6605.78;8635.78;30.73%;6842.081733;8635.31
511000;1024;6630.34;8532.65;28.69%;6747.952639;8532.04
512000;1024;6640.04;7609.42;14.60%;6860.357195;7608.91
513000;1024;6659.35;7095.09;6.54%;6847.140056;7094.56
514000;1024;6664.85;8851.04;32.80%;6868.564099;8850.19
515000;1024;6645.86;7815.18;17.59%;6797.352774;7814.61
516000;1024;6699.18;8598.78;28.36%;6821.620568;8598.16
517000;1024;6704.34;8746.81;30.46%;6929.005478;8746.32
518000;1024;6723.78;8643.93;28.56%;6967.067472;8643.42
519000;1024;6705.39;8477.84;26.43%;6979.304438;8477.35
520000;1024;6722.83;7712.53;14.72%;6953.535817;7712.05
521000;1024;6728.65;8493.59;26.23%;6937.199632;8493.11
522000;1024;6769.9;8680.28;28.22%;7016.152244;8679.76
523000;1024;6748.71;8671.12;28.49%;6956.789442;8670.58
524000;1024;6761.53;7876.46;16.49%;6943.848989;7875.93
525000;1024;6814.16;8635.41;26.73%;7003.573184;8634.9
526000;1024;6795.02;8046.32;18.41%;6969.830347;8045.83
527000;1024;6829.31;8636.54;26.46%;7024.208369;8635.91
528000;1024;6816.92;8687.74;27.44%;7037.666778;8687.16
529000;1024;6823.96;8697.54;27.46%;7050.346854;8697
530000;1024;6874.58;8691.34;26.43%;7124.880345;8690.84
531000;1024;6851.09;8664.79;26.47%;7122.754375;8664.27
532000;1024;6876.35;7671.42;11.56%;7070.515568;7670.92
533000;1024;6881.57;8749.04;27.14%;7050.172227;8748.6
534000;1024;6903.84;8659.51;25.43%;7124.338375;8659.03
535000;1024;6946.14;7334.82;5.60%;7179.124013;7334.32
536000;1024;6914.91;7689.71;11.20%;7148.574883;7689.19
537000;1024;6929.96;7786.5;12.36%;7224.87202;7786
538000;1024;6977.43;8645.16;23.90%;7136.764947;8644.69
539000;1024;6996.2;8149.3;16.48%;7238.544368;8148.83
540000;1024;6969.97;7314.13;4.94%;7199.356399;7313.61
541000;1024;7013.73;8859.9;26.32%;7279.338646;8859.36
542000;1024;6992.07;8506.04;21.65%;7243.322117;8505.57
543000;1024;7063.89;8125.8;15.03%;7323.273976;8125.29
544000;1024;7051.54;8993.39;27.54%;7433.119652;8992.44
545000;1024;7043.35;7464.33;5.98%;7220.343762;7463.83
546000;1024;7043.22;8829.91;25.37%;7312.893093;8829.42
547000;1024;7054.72;8876.2;25.82%;7246.873434;8875.67
548000;1024;7084.64;8797.16;24.17%;7290.068718;8796.66
549000;1024;7137.03;8826.47;23.67%;7301.844549;8825.96
550000;1024;7128.41;8078.18;13.32%;7334.392749;8077.65
551000;1024;7114.96;8806.7;23.78%;7299.971846;8805.86
552000;1024;7115.25;8742.36;22.87%;7312.576198;8741.87
553000;1024;7171.01;8804.82;22.78%;7341.980242;8804.35
554000;1024;7178.13;8918.81;24.25%;7352.37548;8918.35
555000;1024;7170.58;7545;5.22%;7359.955335;7544.52
556000;1024;7209.22;8803.54;22.12%;7422.013164;8803.07
557000;1024;7216.64;8909.91;23.46%;7450.100307;8909.43
558000;1024;7202.91;8845.15;22.80%;7446.691153;8844.66
559000;1024;7244.14;8314.49;14.78%;7484.344464;8314.03
560000;1024;7260.19;9086.97;25.16%;7444.367534;9086.48
561000;1024;7254.1;8946.19;23.33%;7478.789878;8945.66
562000;1024;7294.19;7542.68;3.41%;7488.466887;7542.21
563000;1024;7306.27;9103.76;24.60%;7613.784704;9103.23
564000;1024;7279.29;7575.25;4.07%;7459.621846;7574.8
565000;1024;7323.15;8029.94;9.65%;7459.178069;8029.44
566000;1024;7304.47;8892.34;21.74%;7530.864342;8891.85
567000;1024;7310.75;9138.12;25.00%;7491.339895;9137.56
568000;1024;7362.49;8096.18;9.97%;7534.823513;8095.68
569000;1024;7385.04;8983.01;21.64%;7547.136335;8982.51
570000;1024;7356.13;7578.68;3.03%;7550.133369;7578.15
571000;1024;7380.43;8776.26;18.91%;7586.616332;8775.71
572000;1024;7386.42;8949.55;21.16%;7624.630811;8949.05
573000;1024;7386.57;7513.98;1.72%;7442.871406;7513.48
574000;1024;7434.89;9025.27;21.39%;7602.769445;9024.77
575000;1024;7457.25;8906.97;19.44%;7681.033459;8906.43
576000;1024;7436.57;8416.32;13.17%;7667.869705;8415.84
577000;1024;7480.54;8398.27;12.27%;7652.185198;8397.77
578000;1024;7450.34;8174.5;9.72%;7709.792798;8173.59
579000;1024;7480.75;8205.47;9.69%;7772.993515;8205
580000;1024;7481.2;8955.5;19.71%;7744.424235;8955
581000;1024;7531.53;9068.64;20.41%;7698.36558;9068.16
582000;1024;7546.3;10067.7;33.41%;7756.143216;10067.2
583000;1024;7535.72;8964.91;18.97%;7768.049259;8964.29
584000;1024;7544.36;9105.66;20.69%;7818.452893;9105.17
585000;1024;7580.94;8976.54;18.41%;7774.898704;8975.64
586000;1024;7573.86;8449.72;11.56%;7772.601;8449.25
587000;1024;7611.87;9796.86;28.71%;7606.011201;9796.36
588000;1024;7622.42;8556.04;12.25%;7841.644158;8555.45
589000;1024;7629.77;8570.83;12.33%;7862.434111;8570.32
590000;1024;7619.63;10087.3;32.39%;7882.251079;10086.9
591000;1024;7644.57;9211.88;20.50%;7883.502119;9211.39
592000;1024;7664.55;9051.31;18.09%;7879.270339;9050.75
593000;1024;7663.67;9848.47;28.51%;7724.739409;9847.97
594000;1024;7699.12;9522.79;23.69%;7861.660677;9522.33
595000;1024;7673.59;10099.1;31.61%;7938.165344;10098.6
596000;1024;7723.35;8782.21;13.71%;8375.384201;8781.74
597000;1024;7729.18;8547.38;10.59%;7943.349803;8546.87
598000;1024;7731.08;9983.53;29.13%;7963.765939;9982.97
599000;1024;7726.57;10175.4;31.69%;7962.423439;10174.8
600000;1024;7771.03;10182.1;31.03%;8015.549928;10181.5
601000;1024;7783.13;8069.83;3.68%;8020.941402;8069.34
602000;1024;7807.99;10114.4;29.54%;8026.915258;10113.9
603000;1024;7831.12;8203.87;4.76%;8043.491996;8203.32
604000;1024;7814.99;9261.04;18.50%;8003.921049;9260.59
605000;1024;7853.97;10173.9;29.54%;8163.292145;10173.3
606000;1024;7856.66;10119.4;28.80%;8025.256523;10118.9
607000;1024;7862.86;9241.59;17.53%;8136.069981;9240.67
608000;1024;7890.1;8825.05;11.85%;8058.161685;8824.57
609000;1024;7891.21;10322;30.80%;8136.985813;10321.5
610000;1024;7866.95;8528.49;8.41%;8158.930573;8528
611000;1024;7920.08;10141.1;28.04%;8190.346078;10140.6
612000;1024;7933.42;9196.42;15.92%;8138.092633;9195.91
613000;1024;7939.32;10370.7;30.62%;8174.191336;10370.2
614000;1024;7948.29;10156.1;27.78%;8184.452157;10155.5
615000;1024;7961.84;10287.6;29.21%;8147.310256;10287.1
616000;1024;7979.39;8676.17;8.73%;8165.925542;8675.66
617000;1024;8004.01;9420.42;17.70%;8195.1718;9419.92
618000;1024;8020.12;10411.7;29.82%;8199.943859;10411.2
619000;1024;8017.27;10243;27.76%;8238.764943;10242.5
620000;1024;8041.91;10168.8;26.45%;8242.01772;10168.3
621000;1024;8005.54;8413.93;5.10%;8264.367486;8413.47
622000;1024;8061.76;9256.1;14.81%;8272.815343;9255.61
623000;1024;8072.56;10326.5;27.92%;8295.962234;10325.9
624000;1024;8087.48;10318.8;27.59%;8311.101223;10318.3
625000;1024;8060.04;10363.3;28.58%;8337.116189;10362.4
626000;1024;8114.86;9219.59;13.61%;8296.03043;9219.11
627000;1024;8120.56;10430.3;28.44%;8326.625671;10429.8
628000;1024;8100.26;10410.6;28.52%;8329.569838;10410
629000;1024;8131.53;10242.2;25.96%;8372.618088;10241.8
630000;1024;8163.14;10393.9;27.33%;8331.833662;10393.4
631000;1024;8170.63;10353.4;26.71%;8395.240246;10352.9
632000;1024;8185.65;10298.5;25.81%;8356.419935;10298
633000;1024;8210.11;8811.6;7.33%;8254.422022;8810.99
634000;1024;8220.91;10752;30.79%;8461.141615;10751.5
635000;1024;8182.69;8495.49;3.82%;8465.855554;8494.92
636000;1024;8206.46;10470.6;27.59%;8481.589753;10470.2
637000;1024;8216.9;9437.59;14.86%;8517.13802;9437.1
638000;1024;8266.23;8842.9;6.98%;8478.134228;8842.34
639000;1024;8280.66;10345.8;24.94%;8484.466471;10345.3
640000;1024;8300.71;10404.4;25.34%;8501.602334;10403.9
641000;1024;8299.02;10703.9;28.98%;8498.979895;10703.4
642000;1024;8301.81;10396.8;25.24%;8510.763536;10396.3
643000;1024;8326.57;9388.11;12.75%;8578.767598;9387.59
644000;1024;8344.74;9335.54;11.87%;8553.774658;9335.08
645000;1024;8362.72;9111.27;8.95%;8566.952731;9110.81
646000;1024;8384.6;8681.37;3.54%;8570.423251;8680.89
647000;1024;8339.6;10338.4;23.97%;8637.41192;10337.9
648000;1024;8364.94;10551.2;26.14%;8636.80232;10550.8
649000;1024;8405.24;9386.46;11.67%;8611.029713;9385.98
650000;1024;8430;10568.3;25.37%;8610.442653;10567.8
651000;1024;8428.82;10548.4;25.15%;8685.771664;10547.9
652000;1024;8412.09;10147.9;20.63%;8725.088616;10147.3
653000;1024;8458.38;11112.1;31.37%;8635.03047;11111.6
654000;1024;8436.22;10753.8;27.47%;8728.542556;10753.3
655000;1024;8450.11;10619.5;25.67%;8751.678403;10619
656000;1024;8451.6;10509.4;24.35%;8778.774576;10509
657000;1024;8485.5;10566.8;24.53%;8740.962502;10565.9
658000;1024;8481.59;9613.64;13.35%;8853.76582;9612.97
659000;1024;8547.14;10494.3;22.78%;8791.017494;10493.7
660000;1024;8544.48;10460.5;22.42%;8838.186626;10459.9
661000;1024;8568.72;10702.8;24.91%;8834.488594;10702.3
662000;1024;8610.44;10700.2;24.27%;8797.949998;10699.8
663000;1024;8557.83;10069.3;17.66%;8856.807087;10068.8
664000;1024;8630.53;10246.1;18.72%;8830.644416;10245.6
665000;1024;8609.38;10480.1;21.73%;8957.984936;10479.5
666000;1024;8623.92;10485.3;21.58%;8868.210835;10484.8
667000;1024;8646.39;10689.5;23.63%;8874.268293;10689
668000;1024;8657.68;10682.9;23.39%;8866.772142;10682.3
669000;1024;8626.1;10341.8;19.89%;8904.110175;10341.2
670000;1024;8650.23;11475.3;32.66%;8884.797633;11474.8
671000;1024;8669.01;10966.2;26.50%;8940.292196;10965.6
672000;1024;8678.51;9200.35;6.01%;8967.542223;9199.85
673000;1024;8717;10699.4;22.74%;8949.716502;10698.9
674000;1024;8733.13;10736;22.93%;9042.01724;10735.4
675000;1024;8742.67;9651.75;10.40%;9077.842189;9651.25
676000;1024;8719.99;10909.5;25.11%;8965.45218;10909
677000;1024;8772.31;10784.9;22.94%;9008.226708;10784.4
678000;1024;8780.75;10594.3;20.65%;9005.224842;10593.8
679000;1024;8749.01;10318.2;17.94%;9087.468437;10317.7
680000;1024;8772.37;10585.6;20.67%;9098.485351;10585.1
681000;1024;8789.06;10774.1;22.59%;9127.021893;10773.6
682000;1024;8813.83;9364.01;6.24%;9084.905889;9363.55
683000;1024;8772.09;10657.2;21.49%;9127.081532;10656.7
684000;1024;8781.55;9938.68;13.18%;9118.587243;9938.21
685000;1024;8798.05;10697.3;21.59%;9131.54978;10696.8
686000;1024;8844.22;9650.27;9.11%;9131.921516;9649.81
687000;1024;8821.01;10735.9;21.71%;9190.762748;10735.3
688000;1024;8882.67;9360.52;5.38%;9217.571248;9359.98
689000;1024;8845.13;9283.51;4.96%;9198.486703;9283
690000;1024;8860.68;9010.55;1.69%;8980.053042;9010.09
691000;1024;8892.4;9113.09;2.48%;9029.269929;9112.62
692000;1024;8955.55;10362.1;15.71%;9328.072551;10361.5
693000;1024;8986.69;10521.1;17.07%;9042.761304;10520.5
694000;1024;8940.89;10520;17.66%;9338.57977;10519.4
695000;1024;8987.06;10728.5;19.38%;9306.554323;10728
696000;1024;8994.78;10678.4;18.72%;9269.906307;10677.9
697000;1024;8996.84;10757.5;19.57%;9288.985815;10757
698000;1024;9001.35;10467.6;16.29%;9350.146131;10467.1
699000;1024;9013.82;10851.3;20.39%;9291.793781;10850.8
700000;1024;9025.97;10155.2;12.51%;9303.692694;10154.7
701000;1024;9059.25;10832.8;19.58%;9390.728569;10832.4
702000;1024;9086.66;10734.4;18.13%;9332.516009;10733.9
703000;1024;9104.02;10836.2;19.03%;9379.674387;10835.7
704000;1024;9081.32;10948.3;20.56%;9430.340472;10947.8
705000;1024;9097.22;10404.9;14.37%;9188.269487;10404.4
706000;1024;9143.98;10653.8;16.51%;9431.31708;10652.9
707000;1024;9131.54;10763.9;17.88%;9447.829013;10763.4
708000;1024;9170.34;9552.2;4.16%;9538.868976;9551.69
709000;1024;9194.34;10984.6;19.47%;9460.46161;10984.1
710000;1024;9196.07;9649.97;4.94%;9418.878904;9649.49
711000;1024;9223.65;10798.6;17.08%;9372.573912;10798
712000;1024;9216.84;10480.8;13.71%;9437.631321;10480.3
713000;1024;9263.63;9850.73;6.34%;9455.50348;9850.23
714000;1024;9206.39;12068;31.08%;9468.878812;12067.5
715000;1024;9273.43;12162.8;31.16%;9435.097403;12162.3
716000;1024;9245.72;10109.6;9.34%;9464.308062;10109
717000;1024;9281.72;11985.7;29.13%;9471.699889;11985.1
718000;1024;9254.42;10651.6;15.10%;9408.970276;10651.2
719000;1024;9318.6;10377.2;11.36%;9503.093701;10376.3
720000;1024;9335.07;12207.8;30.77%;9510.605726;12207.2
721000;1024;9341.17;10792.5;15.54%;9347.233417;10792
722000;1024;9337.64;11320.2;21.23%;9526.471828;11319.8
723000;1024;9363.28;10337;10.40%;9550.868193;10336.1
724000;1024;9369.96;10996.7;17.36%;9475.303206;10996.2
725000;1024;9396.07;12186.7;29.70%;9614.794876;12186.2
726000;1024;9406.52;12068.5;28.30%;9591.260345;12067.9
727000;1024;9374.44;12209.7;30.24%;9639.181777;12209.2
728000;1024;9426.13;12215.3;29.59%;9670.872065;12214.8
729000;1024;9434.88;12180.4;29.10%;9662.67808;12179.9
730000;1024;9451.28;11853.9;25.42%;9665.504035;11853.4
731000;1024;9460.1;12317.8;30.21%;9729.499245;12317.2
732000;1024;9463.94;9742.42;2.94%;9739.29247;9741.88
733000;1024;9589.27;12558.8;30.97%;9794.3912;12558.3
734000;1024;9501.12;10336.5;8.79%;9752.033559;10336
735000;1024;9480.45;12290.4;29.64%;9783.187793;12289.9
736000;1024;9486.96;12525.5;32.03%;9820.48969;12524.9
737000;1024;9511.89;11937.4;25.50%;9833.97244;11936.9
738000;1024;9518.39;12221.5;28.40%;9571.177176;12221
739000;1024;9534.34;11936.9;25.20%;9794.072491;11936.4
740000;1024;9712.97;11837;21.87%;9706.184562;11836.3
741000;1024;9651.05;11819;22.46%;9753.640925;11818.3
742000;1024;9662.69;10147;5.01%;9599.374277;10146.3
743000;1024;9628.64;11946.4;24.07%;9649.08327;11945.7
744000;1024;9700.07;11406.8;17.60%;9641.033434;11406.1
745000;1024;9615.57;12168.5;26.55%;9810.843449;12167.8
746000;1024;9671.78;10146.1;4.90%;9816.154104;10145.4
747000;1024;9746.67;11804.6;21.11%;9775.546644;11803.9
748000;1024;9691.4;12011.3;23.94%;9820.082735;12010.6
749000;1024;9694.73;11324.4;16.81%;9892.463243;11323.7
750000;1024;9770.98;12123.6;24.08%;10054.8834;12122.9
751000;1024;9756.51;12038.2;23.39%;9807.551469;12037.5
752000;1024;9807.25;10891.5;11.06%;9895.812946;10890.8
753000;1024;9762.27;9999.43;2.43%;9813.453316;9998.72
754000;1024;9795.53;11071.3;13.02%;9981.065019;11070.6
755000;1024;9810.9;12132.3;23.66%;9972.368285;12131.7
756000;1024;10012.25;12266.5;22.51%;10021.72153;12265.7
757000;1024;9970.15;10789;8.21%;9907.681732;10788.3
758000;1024;9841.31;10084.7;2.47%;9902.917749;10084
759000;1024;9926.6;10947;10.28%;9994.362139;10946.3
760000;2048;9945.13;11816.3;18.81%;9978.929196;11815.6
761000;2048;9930.32;10372.9;4.46%;10027.13046;10372.3
762000;2048;9941.83;11887.9;19.57%;10198.53368;11887.1
763000;2048;9896.63;10482;5.91%;9987.03805;10481
764000;2048;9890.5;11015.8;11.38%;9897.174648;11015
765000;2048;9926.17;12446.3;25.39%;10129.91409;12445.6
766000;2048;9890.44;12061.3;21.95%;10067.02038;12060.5
767000;2048;9952.82;11927.2;19.84%;10142.79897;11926.5
768000;2048;9967.28;11775.1;18.14%;10095.55513;11774.3
769000;2048;9934.92;12593.1;26.76%;10274.49602;12592.3
770000;2048;9948.42;11962.8;20.25%;10194.16881;11962
771000;2048;9971.63;11528.5;15.61%;10255.11276;11527.7
772000;2048;9979.16;12298.3;23.24%;10371.81935;12297.2
773000;2048;10000.4;12221.7;22.21%;10414.37416;12220.9
774000;2048;10032.38;12273.8;22.34%;10424.76676;12273.1
775000;2048;10055.29;10747.6;6.89%;10322.37361;10746.8
776000;2048;10029.3;12159;21.23%;10291.39231;12158.3
777000;2048;10034.76;10404.3;3.68%;10154.47869;10403.6
778000;2048;10097.92;10625.4;5.22%;10376.45076;10624.2
779000;2048;10106.05;13611.4;34.69%;10440.99936;13610.7
780000;2048;10132.93;11141.8;9.96%;10375.82666;11141.1
781000;2048;10097.2;13513;33.83%;10379.75005;13512.2
782000;2048;10052.73;12543.7;24.78%;10295.53487;12543
783000;2048;10164.95;11631.2;14.42%;10260.34857;11630.6
784000;2048;10171.91;11224.1;10.34%;10303.79432;11223.4
785000;2048;10143.74;12284.8;21.11%;10397.30444;12284.1
786000;2048;10205.21;12366.6;21.18%;10346.89512;12365.9
787000;2048;10224.32;12676.1;23.98%;10451.95909;12675.4
788000;2048;10264.08;11098.7;8.13%;10348.13772;11098
789000;2048;10217.59;12460.9;21.96%;10448.18273;12460.1
790000;2048;10242.44;11661.3;13.85%;10392.72659;11660.6
791000;2048;10256.41;11413.3;11.28%;10539.08931;11412.6
792000;2048;10308.82;11979;16.20%;10401.34809;11978.3
793000;2048;10322.62;11691.2;13.26%;10474.73674;11690.5
794000;2048;10315.93;11540.5;11.87%;10603.27605;11539.8
795000;2048;10379.31;11609.5;11.85%;10566.96494;11608.9
796000;2048;10330.1;13653.2;32.17%;10586.54607;13652.5
797000;2048;10376.55;13791.6;32.91%;10636.28372;13790.9
798000;2048;10389.3;12236.7;17.78%;10591.9693;12236
799000;2048;10367.88;12009.8;15.84%;10619.60106;12009
800000;2048;10361.13;12509.8;20.74%;10664.52867;12509.1
801000;2048;10393.31;10896.7;4.84%;10610.18131;10895.7
802000;2048;10403.26;14018.8;34.75%;10753.59416;14018
803000;2048;10366.55;12370.1;19.33%;10687.73111;12369.4
804000;2048;10412.95;10878.7;4.47%;10627.77225;10877.6
805000;2048;10444.62;13755.3;31.70%;10647.89568;13754.6
806000;2048;10443.7;10770.3;3.13%;10684.70392;10769.5
807000;2048;10470.05;11202.6;7.00%;10679.44247;11201.9
808000;2048;10512.67;13845.4;31.70%;10788.6491;13844.7
809000;2048;10481.64;13781.3;31.48%;10749.49307;13780.6
810000;2048;10513.09;13874.4;31.97%;10862.15844;13873.7
811000;2048;10559.46;14127.1;33.79%;10987.6756;14126.4
812000;2048;10572.37;13831.4;30.83%;10762.67184;13830.7
813000;2048;10640.76;12696.7;19.32%;11019.80209;12696
814000;2048;10563.53;14045.4;32.96%;10715.69817;14044.6
815000;2048;10610.27;11927.4;12.41%;10960.33102;11926.6
816000;2048;10635.13;11640.5;9.45%;10803.71046;11639.7
817000;2048;10604.91;11876.7;11.99%;10871.73868;11876
818000;2048;10655.73;14074.3;32.08%;10899.51373;14073.6
819000;2048;10613.68;13938;31.32%;10883.89367;13937.3
820000;2048;10628.96;11408.7;7.34%;11236.30865;11408
821000;2048;10687.66;11371.8;6.40%;11153.77833;11371.1
822000;2048;10654.17;14097.4;32.32%;10852.63067;14096.7
823000;2048;10716.32;12880.8;20.20%;10908.48504;12880.1
824000;2048;10681.86;12725.5;19.13%;10917.61876;12724.7
825000;2048;10733.79;12306.8;14.65%;10919.88723;12306.1
826000;2048;10657.34;14163.8;32.90%;10985.92859;14162.9
827000;2048;10729.78;13890.4;29.46%;11110.37434;13889.7
828000;2048;10779.4;14114;30.93%;10949.60053;14113.2
829000;2048;10731.02;11631.8;8.39%;11060.78355;11631.1
830000;2048;10802.2;14239.3;31.82%;10974.70635;14238.6
831000;2048;10793.29;14208.1;31.64%;11185.89378;14207.4
832000;2048;10833.08;12066.3;11.38%;11107.56701;12065.7
833000;2048;10780.28;12944.6;20.08%;11109.34628;12943.9
834000;2048;10803.16;12913.3;19.53%;11182.98996;12912.5
835000;2048;10866.75;14149.8;30.21%;11047.86942;14149.1
836000;2048;10823.33;12918.5;19.36%;11215.99744;12917.8
837000;2048;10860.35;14391.9;32.52%;11371.4629;14391.3
838000;2048;10807.87;11779.5;8.99%;11514.56021;11778.8
839000;2048;10920.2;13131.8;20.25%;11369.17135;13131.1
840000;2048;10882.63;11711;7.61%;11488.83727;11710.4
841000;2048;10932.53;14123.8;29.19%;11214.79646;14123.1
842000;2048;10927.77;14658;34.14%;11460.78114;14657.3
843000;2048;10977.4;13651.8;24.36%;11481.4249;13651.1
844000;2048;10947.35;13446.6;22.83%;11406.29674;13445.9
845000;2048;11001.26;14383.9;30.75%;11473.54451;14383.3
846000;2048;11024.64;11958.4;8.47%;11495.97583;11957.8
847000;2048;11021.29;14289.3;29.65%;11335.08482;14288.4
848000;2048;10994.14;14830;34.89%;11795.2828;14829.3
849000;2048;11002.16;11936.1;8.49%;11351.85184;11935.4
850000;2048;11032.97;12086.4;9.55%;11332.30469;12085.3
851000;2048;11085.5;14363.7;29.57%;11377.01089;14363
852000;2048;11092.93;14227.1;28.25%;11371.29917;14226.4
853000;2048;11052.76;14226.1;28.71%;11433.7063;14225.4
854000;2048;11071.78;14780.1;33.49%;11846.95096;14779.5
855000;2048;11129.24;14511;30.39%;11535.9228;14510.2
856000;2048;11094.01;12665.4;14.16%;11625.92058;12664.7
857000;2048;11101.08;13481.2;21.44%;11492.07107;13480.6
858000;2048;11120.75;13157.9;18.32%;11725.88316;13157.1
859000;2048;11140.26;11931.7;7.10%;11721.74164;11931
860000;2048;11136.08;14580.5;30.93%;11623.40528;14579.8
861000;2048;11153.31;14548.6;30.44%;11693.1754;14547.9
862000;2048;11174.98;12847.5;14.97%;11975.94617;12846.8
863000;2048;11230.42;12365.9;10.11%;11500.12671;12365.2
864000;2048;11244.9;11879.7;5.65%;11674.68698;11879
865000;2048;11258.04;13238.1;17.59%;11389.88573;13237.3
866000;2048;11279.25;14233.4;26.19%;11584.02464;14232.7
867000;2048;11277.21;14531;28.85%;11540.40449;14530.3
868000;2048;11299.33;12219.4;8.14%;11591.63563;12218.7
869000;2048;11293.25;14504.7;28.44%;11669.90007;14504
870000;2048;11225.68;13720.4;22.22%;11654.06505;13719.7
871000;2048;11290.46;12123.7;7.38%;11879.41266;12122.9
872000;2048;11315.36;14370.6;27.00%;11632.0013;14369.5
873000;2048;11359.98;14642;28.89%;11606.84271;14641.3
874000;2048;11337.81;14722;29.85%;11907.60987;14721
875000;2048;11467.93;14486.7;26.32%;11712.33164;14486
876000;2048;11347.8;14323;26.22%;11720.03038;14322.4
877000;2048;11372.01;14382.2;26.47%;11797.96355;14381.5
878000;2048;11436.26;14413.3;26.03%;11774.68328;14412.6
879000;2048;11431.52;14489.5;26.75%;11683.32612;14488.8
880000;2048;11453.88;15370.1;34.19%;11821.04801;15369.4
881000;2048;11507.57;14859.7;29.13%;11893.74709;14859
882000;2048;11396.89;14210.8;24.69%;11800.24113;14210.1
883000;2048;11504.54;12373.8;7.56%;12111.63403;12373.1
884000;2048;11472.11;14723.5;28.34%;12049.26236;14722.8
885000;2048;11505;12905.1;12.17%;11713.28174;12904.3
886000;2048;11476.06;13902.6;21.14%;11815.7595;13902
887000;2048;11492.25;13709.8;19.30%;11818.58933;13709.1
888000;2048;11553.57;13168.8;13.98%;11634.66267;13168
889000;2048;11510.65;14424.4;25.31%;11956.52227;14423.7
890000;2048;11525.39;13590.4;17.92%;12420.64815;13589.7
891000;2048;11571.11;14483.9;25.17%;12112.23136;14483.2
892000;2048;11607.84;13681.4;17.86%;12437.92697;13680.7
893000;2048;11567.16;14333;23.91%;11765.71232;14332.3
894000;2048;11578.15;14514.4;25.36%;11901.31439;14513.7
895000;2048;11627.92;13680.9;17.66%;11829.98158;13680.1
